ID,join_date,sex,marital_status,birth_year,branch_code,occupation_code,occupation_category_code,P5DA,RIBP,8NN1,7POT,66FJ,GYSR,SOP4,RVSZ,PYUQ,LJR9,N2MW,AHXO,BSTQ,FM3X,K6QO,QBOL,JWFN,JZ9D,J9JW,GHYX,ECY3
LBMF1QV,1/12/2016,F,M,1978,748L,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
KBK0BCA,1/5/2019,M,M,1980,94KC,BP09,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6KB0OSH,1/1/2016,F,S,1994,94KC,0KID,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
EGHFQ35,1/2/2017,M,M,1972,748L,JI64,90QI,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
6XDVZ0E,1/8/2017,F,M,1972,UAOD,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35LCVM7,1/5/2019,F,M,1986,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
XU6WABZ,1/11/2016,M,M,1986,748L,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
O1K15N2,1/5/2018,M,M,1976,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
N4JWDNT,1/6/2020,M,M,1960,9F9T,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
GLACPP8,1/7/2019,F,M,1988,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6P71L3F,1/3/2015,F,M,1972,UAOD,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
LT52ISH,1/11/2017,F,M,1989,748L,7UDQ,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
AHW54XM,1/10/2019,F,M,1962,94KC,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
YZOL7C2,1/4/2019,M,M,1979,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
XCJXD4H,1/4/2019,M,M,1970,E5SW,0B60,JD7X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
JFR7SQZ,1/10/2017,F,M,1987,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
V020CLD,1/11/2016,M,M,1969,UAOD,0B60,JD7X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
OZR9WOE,1/10/2018,M,M,1982,ZFER,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
DZ37XPW,1/1/2018,M,U,1986,748L,0OJM,T4MS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
AIPFDMD,1/5/2015,M,M,1990,748L,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9R0IETY,1/7/2020,M,U,1987,748L,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
CYX96NN,1/12/2017,F,M,1973,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9NXTD65,1/1/2014,M,M,1969,49BM,YMGT,T4MS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9YTPCXF,1/5/2020,F,U,1983,748L,RUFT,T4MS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L424RSI,1/6/2019,F,M,1991,30H5,BP09,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
JMA7CVQ,1/11/2019,M,M,1968,94KC,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
LOI3U1O,1/4/2016,M,M,1981,748L,31JW,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
CI7STZT,1/5/2019,F,S,1996,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
HONCVTB,1/4/2020,M,U,1993,748L,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0T1L3LF,1/5/2019,M,M,1983,94KC,N2ZZ,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
DSGNGSE,1/6/2020,M,M,1994,O67J,F57O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
I0QGEUV,1/3/2013,M,U,1968,748L,RUFT,T4MS,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q03XSHZ,1/9/2018,F,M,1979,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
T3ZUHV4,1/4/2019,M,M,1977,30H5,BP09,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
PFVWMA2,1/9/2019,M,M,1992,30H5,U37O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
EONGLQW,1/9/2018,M,M,1980,O67J,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
VV99T6E,1/3/2013,F,U,1987,E5SW,0OJM,T4MS,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
F65NS7O,1/9/2017,M,M,1968,94KC,VREH,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6TCEZ2E,1/10/2017,M,M,1969,748L,31JW,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
J1P2SKM,1/12/2019,M,M,1994,BOAS,XHJD,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
CUN38MZ,1/8/2018,M,M,1989,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3JTQYMH,1/1/2019,F,S,1987,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
VYQGXTW,1/10/2018,M,M,1979,49BM,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
CJBFVTB,1/9/2016,M,M,1975,XX25,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
OSJJGZE,1/4/2017,F,M,1970,E5SW,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
G78TEUG,1/9/2018,F,M,1973,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ZJRPKUT,1/5/2018,M,M,1971,X23B,0B60,JD7X,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIRG75G,1/10/2019,M,M,1992,XX25,Q6J6,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
M47LWUY,1/7/2012,M,U,1969,748L,0OJM,T4MS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DOPWERE,1/9/2019,F,M,1979,UAOD,0KID,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
KWI9EJK,1/6/2013,M,U,1989,748L,QZYX,90QI,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KARCP1I,1/5/2019,M,M,1976,748L,2YAO,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
O8PBBI7,1/7/2016,M,M,1970,E5SW,5FPK,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
SV84H0A,1/5/2017,M,U,1985,E5SW,0OJM,T4MS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EL781EV,1/7/2019,M,M,1983,XX25,TUN1,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8VYYX6Z,1/4/2020,M,S,1988,49BM,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
IYGN3DY,1/8/2019,M,M,1988,BOAS,U37O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
MMS6FWD,1/10/2018,F,S,1964,XX25,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
WV8Z64O,1/4/2019,M,M,1979,94KC,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
GKNWWAB,1/5/2017,M,M,1971,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ED4UZ13,1/11/2019,M,M,1997,UAOD,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
JXOR76I,1/6/2018,M,M,1989,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3MQT20L,1/4/2019,M,M,1984,O67J,WSID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
CZO9R02,1/1/2017,M,D,1969,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
EFDR9K7,1/3/2019,F,M,1988,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
KQ5R8X2,1/3/2020,M,M,1966,E5SW,RUFT,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
90621V2,1/8/2019,F,W,1974,30H5,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
9OJRS1U,1/3/2019,M,M,1995,UAOD,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ZTQ3JLI,1/3/2015,M,D,1977,EU3L,2A7I,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
BDR4HIE,1/3/2014,M,M,1973,748L,6E4H,90QI,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Y2JAQ26,1/7/2018,M,M,1977,94KC,31JW,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
YA7IICP,1/1/2020,M,M,1986,94KC,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
L24V2O6,1/2/2019,F,M,1986,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4MJF3FZ,1/8/2018,M,M,1970,748L,6PE7,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
JD1279L,1/4/2020,M,M,1991,49BM,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5F9R3GE,1/10/2018,M,M,1982,94KC,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
KNZFKCY,1/5/2018,F,S,1989,ZFER,OYQF,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
QMICND8,1/2/2018,M,M,1984,ZFER,6E4H,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2DYIZSW,1/4/2018,M,M,1969,94KC,31JW,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
YQVTALN,1/8/2017,M,M,1979,E5SW,Q57T,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
LWY5ARE,1/10/2019,F,S,1993,UAOD,0KID,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4B1XT8P,1/12/2017,M,M,1989,30H5,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
6O1SIOW,1/12/2018,M,M,1973,O67J,RUFT,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1V7VM0K,1/9/2019,M,S,1997,O67J,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
EHMLY7T,1/9/2018,M,M,1978,UAOD,C8F6,56SI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
AZDIN2Y,1/4/2019,F,M,1982,94KC,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
I7LK0HK,1/12/2015,M,M,1980,748L,YMGT,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2Y6IA6C,1/3/2017,M,M,1972,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
QITH30Y,1/8/2017,F,W,1963,E5SW,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
AIPKDUJ,1/11/2019,M,M,1969,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
BHPFGLR,1/3/2017,M,M,1979,XX25,5FPK,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
O9U5JQX,1/4/2017,M,M,1987,30H5,31JW,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5KUSYYQ,1/9/2014,F,S,1972,E5SW,31JW,90QI,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7ZAYNTM,1/2/2014,M,M,1982,E5SW,U9RX,L44T,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
VJZFXUF,1/7/2019,F,M,1989,1X1H,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0RFXPA1,1/11/2019,F,M,1978,94KC,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5Y4OXHM,1/5/2018,M,M,1972,748L,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
IYBS1WP,1/11/2015,M,M,1967,XX25,LQ0W,T4MS,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
SQSLPZN,1/9/2016,M,U,1982,748L,0OJM,T4MS,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
QI9QBEN,1/1/2018,M,M,1974,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
MTKYRFY,1/4/2018,M,M,1978,748L,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
STT9KE5,1/6/2017,M,M,1975,UAOD,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
41BGKLQ,1/6/2019,M,M,1995,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
XIQJWUH,1/12/2010,F,U,1984,748L,0OJM,T4MS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03WK7HK,1/12/2016,M,M,1983,748L,31JW,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
E9XQD65,1/4/2020,F,M,1981,94KC,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
WV2YJSF,1/4/2019,M,M,1961,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
SJMS9K9,1/2/2019,M,S,1994,UAOD,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
V14TYPH,1/4/2020,F,M,1985,94KC,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
KW2RTIV,1/4/2020,M,M,1983,BOAS,3NHZ,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5P1IW1W,1/3/2018,M,M,1986,94KC,IQFS,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
RG38DD8,1/11/2019,M,M,1979,ZFER,5FPK,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
AC7ZKL3,1/7/2019,F,S,1971,UAOD,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
VV5BZI4,1/4/2018,M,M,1958,748L,APO0,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
VB6S91B,1/1/2015,M,M,1958,ZFER,2A7I,T4MS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
G9M9WUC,1/2/2020,M,M,1977,O67J,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3G0JP6U,1/3/2020,F,M,1978,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
9Z5XQ1A,1/9/2017,M,M,1978,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
MRHUW3J,1/5/2019,M,M,1968,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
56CW1HA,1/6/2020,F,W,1980,9F9T,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
N9CLZ6M,1/1/2013,M,U,1984,XX25,0OJM,T4MS,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NIZ6DJW,1/6/2018,M,M,1982,748L,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
HYDDPL8,1/3/2019,M,D,1991,748L,F57O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
IB6HZT2,1/9/2016,M,S,1987,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
YVPPZIV,1/12/2018,F,S,1966,748L,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
LDSPAUJ,1/10/2018,M,M,1984,748L,U37O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
PJUKGFF,1/5/2018,M,M,1981,1X1H,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4XABSXH,1/5/2018,M,M,1960,748L,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2YCTEUG,1/10/2017,M,M,1959,ZFER,U37O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDV8L3H,1/4/2020,F,M,1981,E5SW,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
E21GB9T,1/12/2014,M,U,1956,748L,6E4H,90QI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
M9MEFU5,1/3/2020,M,M,1976,E5SW,5FPK,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4A3V7UQ,1/7/2016,M,S,1992,49BM,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4V56F8D,1/2/2019,F,M,1976,748L,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
XJWA9JY,1/6/2019,M,M,1970,E5SW,C8F6,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
GJPRYM3,1/1/2017,M,M,1970,E5SW,N2ZZ,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
ADIZ9WG,1/4/2018,M,M,1975,748L,U37O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
X96P2YY,1/10/2019,M,M,1986,94KC,JI64,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
K901J8Z,1/9/2019,F,M,1990,E5SW,0B60,JD7X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
EYEL9SP,1/3/2019,M,M,1984,O67J,F57O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
LO05V33,1/4/2020,F,M,1990,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
IXX19EB,1/1/2019,M,S,1974,UAOD,31JW,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
YCEA04U,1/9/2019,F,M,1982,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
TL0Z5YZ,1/7/2016,M,M,1978,E5SW,YMGT,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ESI2MWC,1/11/2018,F,M,1988,UAOD,0KID,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
YFFJRXG,1/11/2018,M,S,1997,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1QF6F7E,1/5/2020,M,M,1965,94KC,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
OJK3FNP,1/4/2018,F,M,1977,UAOD,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
G2T89TL,1/2/2020,M,M,1982,BOAS,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
FOA95GO,1/3/2018,F,M,1990,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
LG33P6V,1/2/2020,M,M,1989,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
PXLQ9KW,1/2/2019,F,S,1989,XX25,IE90,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
VS0Q965,1/6/2018,M,M,1971,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
ZYEZD9I,1/5/2018,F,M,1986,748L,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
YWQKBJA,1/11/2016,M,M,1968,748L,WMTK,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
M0VB3ZH,1/5/2019,F,M,1983,E5SW,0B60,JD7X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
OH6LBP9,1/2/2016,F,S,1973,748L,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1A48T8W,1/5/2019,F,M,1975,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
HEUV5JQ,1/10/2016,M,M,1978,UAOD,0B60,JD7X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
ZEIHOUD,1/10/2012,F,U,1987,E5SW,0OJM,T4MS,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VCXQL09,1/4/2019,M,M,1992,O67J,J9SY,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
I0UIXVY,1/5/2019,M,M,1984,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Y6TDZP0,1/9/2019,M,M,1980,94KC,OPVX,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
95V8ZD0,1/5/2016,F,M,1981,O67J,0KID,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
M4R05IN,1/7/2019,M,M,1982,9F9T,N2ZZ,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
RBXQ9MB,1/10/2017,M,M,1977,748L,S9KU,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
303UTPE,1/4/2018,M,M,1988,94KC,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9PGS2S8,1/4/2014,M,S,1986,748L,BP09,56SI,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KRP11I8,1/8/2018,F,M,1978,E5SW,0KID,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
S2JJ2M1,1/11/2017,M,M,1983,49BM,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0KOH1LK,1/7/2018,F,M,1969,ZFER,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TOI3FN4,1/7/2017,M,M,1972,94KC,0KID,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
IW2Y1L4,1/8/2019,M,M,1988,30H5,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
ROA9868,1/10/2018,M,M,1980,XX25,K5LB,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
JLOX44H,1/12/2010,M,U,1991,E5SW,I31I,T4MS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y1WMZB7,1/4/2018,M,M,1983,XX25,APO0,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0C1KS68,1/10/2016,M,M,1978,748L,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4T722YY,1/7/2019,M,M,1988,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2VGRYJ5,1/5/2018,F,M,1970,XX25,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
