name,artist,danceability,key,mode,instrumentalness,duration,energy,loudness,speechiness,acousticness,tempo,liveness,valence,popularity,hollywood
killers like candy,iamghost,0.279,0,0,0,1.382976209,0.954,-3.195,0.155,0.00573,0.886455478,0.358,0.485,0,1
los tesoros imposibles,huecco,0.691,0,1,0,1.473679334,0.669,-5.695,0.028,0.0765,0.522693904,0.162,0.682,0.165829146,1
just,markronson,0.747,10,0,0.000209,1.882014548,0.885,-5.605,0.129,0.17,0.44308228,0.11,0.723,0,1
life less frightening,riseagainst,0.488,1,1,0.00929,1.441963328,0.96,-2.631,0.0732,0.0101,0.818707868,0.194,0.175,0,1
running in the family  single version,level42,0.837,2,1,0,1.510807892,0.845,-5.291,0.0445,0.056,0.56700895,0.101,0.957,0,1
angel,saybia,0.399,9,0,0,1.652969116,0.655,-5.344,0.0298,0.218,0.367688972,0.152,0.269,0.170854271,1
knives out,radiohead,0.433,2,0,0.293,1.599534922,0.675,-6.702,0.0337,0.0911,0.623965308,0.159,0.184,0,1
my paper heart,theallamericanrejects,0.495,0,1,9.04E-06,1.464240372,0.851,-5.008,0.0367,0.000356,0.781570323,0.355,0.799,0,1
rhythm of love,scorpions,0.359,7,0,0.001,1.451554469,0.949,-6.987,0.0605,0.00289,0.41872696,0.879,0.253,0,1
beat it,raintime,0.422,6,1,1.70E-06,1.441963328,0.909,-3.68,0.0417,2.60E-05,0.345697363,0.0898,0.804,0.185929648,1
far away,cutcopy,0.61,5,0,0.29,1.784689607,0.968,-2.169,0.0434,0.056,0.572777316,0.075,0.934,0,1
monkey man,therollingstones,0.414,6,1,0.0634,1.58223215,0.772,-9.324,0.035,0.517,0.464164769,0.0849,0.533,0,1
flash of the blade  1998 remastered version,ironmaiden,0.393,7,1,0.0134,1.538020276,0.972,-5.167,0.0596,0.00114,0.50718432,0.211,0.53,0,1
the jean genie  1997 remaster,davidbowie,0.564,11,0,2.19E-05,1.555872436,0.662,-5.869,0.0291,0.206,0.586659575,0.372,0.708,0.165829146,1
im no angel,dido,0.843,9,0,0.000879,1.504688059,0.634,-8.077,0.0313,0.0759,0.452387121,0.0949,0.798,0.206030151,1
astronaut,beachhouse,0.42,8,1,0.977,1.819503029,0.506,-10.504,0.0267,0.638,0.436022964,0.0832,0.0929,0,1
crime,najwajean,0.625,11,1,0.000589,1.342199435,0.426,-9.558,0.0432,0.674,0.40947212,0.111,0.202,0.175879397,1
starless,crossfade,0.493,9,1,0.000203,1.501618049,0.953,-4.688,0.0782,0.000203,0.67321233,0.0532,0.512,0.216080402,1
note to self,fromfirsttolast,0.207,4,0,2.34E-05,1.525991198,0.894,-5.873,0.203,0.000854,0.390857891,0.344,0.246,0,1
dead to the world,nightwish,0.415,7,1,0.00111,1.616628001,0.876,-6.298,0.057,2.12E-05,0.645156891,0.423,0.348,0,1
lets get lost,elliottsmith,0.532,9,0,0.00188,0.957740829,0.344,-15.283,0.0405,0.829,0.418554227,0.105,0.589,0,1
this is my now,jordinsparks,0.471,6,1,0,1.473679334,0.559,-5.336,0.0285,0.223,0.672821408,0.0935,0.172,0.050251256,1
megalomania,muse,0.189,4,0,0.824,1.715071571,0.304,-11.897,0.032,0.0326,0.662566536,0.315,0.0899,0,1
victorias secret  live album version,sonataarctica,0.403,2,1,0.0142,1.814580807,0.923,-4.974,0.0609,0.00475,0.340765388,0.88,0.288,0.035175879,1
bad moon rising,johnfogerty,0.374,2,1,2.56E-06,0.872274514,0.942,-4.968,0.181,0.00781,0.905637907,0.737,0.67,0,1
camouflage,stanridgway,0.677,2,0,0.00112,2.28339751,0.656,-12.715,0.0259,0.44,0.457155455,0.269,0.693,0.24120603,1
tahdon sut,eppunormaali,0.67,0,1,0.00975,1.685708088,0.778,-6.691,0.0435,0.0161,0.554522189,0.334,0.555,0,1
temple of love  radio edit,bwo,0.666,1,1,0.00343,1.335283871,0.879,-3.475,0.0348,0.0127,0.581741237,0.101,0.916,0.201005025,1
cant get you off my mind,lennykravitz,0.54,7,1,2.46E-06,1.685708088,0.709,-5.323,0.0276,0.00464,0.566827126,0.266,0.419,0.221105528,1
one of the brightest stars,jamesblunt,0.613,0,1,0,1.256806289,0.343,-11.099,0.0274,0.919,0.355661317,0.0913,0.134,0.216080402,1
elysium,lisagerrard,0.148,9,1,0.723,1.067894123,0.167,-18.333,0.0407,0.751,0.400267281,0.109,0.0374,0.291457286,1
lets leave,theplan,0.287,11,0,0.121,1.652969116,0.763,-3.895,0.0326,3.24E-05,0.369248112,0.0723,0.461,0.150753769,1
every morning  remastered,sugarray,0.829,8,1,0.00174,1.422579469,0.674,-4.493,0.0362,0.0838,0.499638625,0.102,0.974,0.306532663,1
different names for the same thing,deathcabforcutie,0.369,2,1,0.925,1.834169934,0.546,-10.049,0.0327,0.18,0.773342788,0.112,0.0518,0.206030151,1
the heart and the shape,36crazyfists,0.602,7,1,0.000264,1.253129256,0.973,-4.427,0.0443,0.00105,0.463773847,0.0859,0.812,0.195979899,1
im ready,jacksmannequin,0.504,7,0,0,1.501618049,0.959,-4.017,0.0629,0.0149,0.526534935,0.324,0.362,0.155778894,1
this is exile,whitechapel,0.321,2,1,0.131,1.422579469,0.995,-4.857,0.213,0.000985,0.567595333,0.153,0.0386,0,1
angelia,richardmarx,0.54,8,1,0.000685,1.872570911,0.64,-8.557,0.0251,0.114,0.441073125,0.245,0.523,0.27638191,1
kick out the jams,mc5,0.316,2,1,0,1.055150896,0.921,-3.491,0.0708,0.00407,0.661652871,0.37,0.723,0.226130653,1
i cant stop this feeling ive got,razorlight,0.498,9,1,8.75E-06,1.342199435,0.525,-7.21,0.0506,0.0258,0.599641807,0.158,0.501,0,1
the party song,blink182,0.341,11,1,0,0.891758066,0.94,-4.104,0.112,0.109,0.536248881,0.375,0.917,0,1
black coffee,allsaints,0.673,9,1,0.00174,1.754164606,0.7,-7.484,0.0287,0.0183,0.545517357,0.0756,0.503,0.155778894,1
varning för ras,larswinnerbäck,0.347,9,1,7.36E-05,1.794722354,0.335,-10.639,0.0304,0.592,0.635411127,0.247,0.253,0,1
confessions part ii  confessions special edition version,usher,0.837,1,1,0,1.372894938,0.469,-7.666,0.137,0.0508,0.627529058,0.0664,0.708,0,1
bright eyes,blindguardian,0.51,1,1,0.127,1.86306552,0.944,-6.007,0.0498,0.000198,0.427131772,0.403,0.373,0,1
scum of the earth,robzombie,0.533,1,1,0.00568,1.157791983,0.969,-4.028,0.0733,1.04E-05,0.636356611,0.0982,0.384,0,1
baby did a bad bad thing,chrisisaak,0.562,2,1,0.000285,1.14986495,0.402,-12.458,0.0634,0.325,0.694008446,0.112,0.588,0,1
forget to remember  from saw ii  original soundtrack,mudvayne,0.452,8,1,0.0028,1.396304064,0.965,-3.388,0.141,0.00085,0.855259031,0.0741,0.743,0.281407035,1
did you get my message,jasonmraz,0.531,1,1,0,1.529008173,0.75,-4.985,0.0466,0.434,0.77441555,0.0924,0.652,0.185929648,1
7 days to the wolves,nightwish,0.296,3,1,0.0996,2.241506783,0.859,-4.511,0.0698,0.000203,0.691021987,0.0734,0.411,0,1
preparations for the last tv fake,yanntiersen,0.67,9,0,0.821,1.234592906,0.722,-6.98,0.0321,0.967,0.431981927,0.15,0.874,0.155778894,1
clavado en un bar  en vivo,maná,0.498,9,1,0.0054,2.228523804,0.954,-4.828,0.0504,0.000635,0.350029319,0.989,0.283,0.206030151,1
shouldve listened,nickelback,0.535,9,1,0,1.435532154,0.651,-5.008,0.0352,0.00319,0.727168592,0.246,0.459,0.211055276,1
drops in the river,fleetfoxes,0.536,2,1,8.12E-05,1.590910094,0.305,-10.718,0.0258,0.0775,0.482147159,0.195,0.0855,0,1
pesadilla,estopa,0.616,5,1,1.06E-06,2.745629674,3.09E-05,-6.52,0.467,0.54,0.707181592,0.0878,0.252,0.190954774,1
messiah  youre beautiful,philwickham,0.328,3,1,0.0357,1.774586454,0.51,-7.688,0.0287,0.078,0.754478552,0.146,0.176,0.246231156,1
lonelily,damienrice,0.298,0,1,6.30E-05,1.271415584,0.503,-8.555,0.0437,0.348,0.358879601,0.118,0.533,0.221105528,1
la ragazza del elevetore,losdelinquentes,0.729,4,1,3.03E-05,1.256806289,0.61,-11.122,0.0294,0.486,0.614051356,0.208,0.963,0,1
harbour,sinéadoconnor,0.551,2,1,0.474,2.12441704,0.382,-13.114,0.0236,0.172,0.418517862,0.0923,0.0992,0,1
i would die 4 u,prince,0.731,2,1,0.000388,1.177406997,0.75,-10.457,0.0321,0.0862,0.615501402,0.202,0.639,0.306532663,1
dont cry  live in japan  1992,gunsnroses,0.361,8,0,0.035,1.736053928,0.837,-5.567,0.0539,0.0888,0.578386585,0.987,0.375,0,1
dear father,sum41,0.5,11,1,0,1.486165784,0.895,-4.46,0.033,0.000185,0.60015546,0.513,0.35,0,1
the circle,oceancolourscene,0.506,2,1,0.05,1.438751474,0.871,-5.68,0.0369,0.00158,0.564195224,0.379,0.608,0.231155779,1
reborn,stonesour,0.519,6,1,0.013,1.282270364,0.973,-3.883,0.0857,6.55E-06,0.425604451,0.154,0.498,0.155778894,1
move to the city  live version explicit,gunsnroses,0.377,10,0,0.9,1.435532154,0.843,-7.874,0.0887,0.000769,0.349097471,0.955,0.549,0,1
tell her this,delamitri,0.471,8,1,1.27E-05,1.256806289,0.387,-9.416,0.0248,0.652,0.303586932,0.123,0.348,0,1
dare to live vivere,eugeniofinardi,0.414,4,1,1.59E-06,1.613793484,0.429,-8.504,0.0313,0.734,0.626847218,0.112,0.191,0.216080402,1
look what happened,lessthanjake,0.322,4,1,0,1.227106693,0.922,-3.476,0.192,0.0235,0.848663367,0.191,0.524,0.266331658,1
let me entertain you,robbiewilliams,0.428,10,1,0.00586,2.012503106,0.99,-4.231,0.191,0.000736,0.566936221,0.349,0.102,0.195979899,1
wash away reprise,joepurdy,0.512,5,1,0.000453,1.189039988,0.265,-15.737,0.035,0.736,0.390635157,0.204,0.687,0.221105528,1
sillyworld,stonesour,0.36,1,1,8.84E-06,1.576416994,0.782,-4.561,0.0452,0.000144,0.727227685,0.102,0.306,0.155778894,1
as i sat sadly by her side,nickcavethebadseeds,0.615,9,0,0,2.081891216,0.363,-9.994,0.0307,0.868,0.467287596,0.106,0.267,0,1
american life,madonna,0.797,11,0,0,1.789714715,0.577,-7.176,0.158,0.0493,0.463628388,0.273,0.716,0.075376884,1
fear catalyst,scarsymmetry,0.273,11,0,0.00193,1.814580807,0.966,-3.212,0.0745,6.19E-05,0.613996809,0.353,0.505,0,1
my patch  radio edit,jimnoir,0.741,5,1,0.0175,1.219578786,0.723,-5.171,0.0266,0.211,0.576477433,0.092,0.769,0.150753769,1
giraluna,sidonie,0.618,7,1,0,1.129839564,0.272,-8.97,0.0298,0.908,0.591868832,0.093,0.346,0.145728643,1
until the end of the world,u2,0.499,2,1,0.296,1.707123094,0.633,-12.058,0.0294,5.24E-05,0.464664785,0.527,0.584,0,1
country music,kurtnilsen,0.547,10,1,0,1.529008173,0.805,-7.497,0.0335,0.0416,0.481833513,0.0745,0.721,0.120603015,1
a fond farewell,elliottsmith,0.683,6,1,0.0303,1.516901023,0.37,-12.142,0.0398,0.495,0.555494948,0.108,0.25,0,1
original prankster,theoffspring,0.665,2,1,2.14E-05,1.425829027,0.882,-4.206,0.0341,0.000524,0.667162137,0.241,0.96,0,1
gypsy,dio,0.566,7,1,0.824,1.419322254,0.835,-10.195,0.037,0.000367,0.539271704,0.0464,0.566,0.190954774,1
love is stronger than pride,sade,0.594,4,0,0.000315,1.613793484,0.333,-12.321,0.0291,0.813,0.397739928,0.0836,0.309,0,1
some things last a long time,beachhouse,0.414,0,1,0.296,0.989523991,0.372,-11.724,0.027,0.435,0.705922461,0.28,0.228,0,1
bourbon,dinamitapalospollos,0.519,0,1,0,1.11767873,0.65,-8.804,0.0284,0.179,0.590773343,0.339,0.93,0.206030151,1
the formation of damnation,testament,0.266,8,1,0.804,1.841448016,0.983,-5.067,0.133,2.43E-05,0.482665358,0.171,0.363,0,1
rockaway beach  2002 remaster,ramones,0.461,9,1,3.58E-05,0.786026508,0.862,-5.488,0.0465,0.000927,0.850245235,0.151,0.876,0.150753769,1
som eit lauv i eit vindkast  live,hellbillies,0.331,9,1,0,1.630715959,0.708,-6.32,0.0334,0.421,0.72821408,0.46,0.449,0.095477387,1
fuel for hatred,satyricon,0.407,8,1,0.0362,1.492367264,0.967,-5.721,0.0593,3.10E-06,0.700999577,0.124,0.419,0.165829146,1
loves me not,tatu,0.514,8,0,5.09E-05,1.14986495,0.853,-4.275,0.0619,0.0904,0.590959712,0.128,0.289,0,1
i will talk and hollywood will listen,robbiewilliams,0.304,2,1,5.08E-05,1.296609991,0.259,-11.358,0.0315,0.943,0.370307237,0.0929,0.191,0.221105528,1
somewhere in between,lifehouse,0.439,1,0,4.03E-06,1.596665838,0.402,-8.899,0.0254,0.0388,0.699854086,0.311,0.199,0,1
candy,iggypop,0.624,7,1,2.08E-05,1.590910094,0.585,-10.812,0.03,0.0414,0.655707227,0.0467,0.646,0.306532663,1
helena,misfits,0.275,10,1,0.00509,1.307266527,0.872,-6.108,0.142,0.000204,0.668266718,0.0895,0.412,0.281407035,1
archetype,fearfactory,0.494,4,0,1.59E-05,1.69377646,0.887,-4.613,0.1,0.000177,0.704636057,0.139,0.415,0.175879397,1
love and affection,joanarmatrading,0.634,4,1,0.000329,1.661224841,0.31,-13.252,0.0289,0.764,0.424877155,0.105,0.369,0.286432161,1
my girlfriends girlfriend,typeonegative,0.539,4,0,0.908,1.467393821,0.762,-6.908,0.0339,0.158,0.518561954,0.0648,0.661,0.170854271,1
istanbul not constantinople,theymightbegiants,0.688,5,0,0.00453,1.002913335,0.748,-9.39,0.0377,0.0801,0.518852873,0.136,0.892,0.351758794,1
i will play my game beneath the spin light,brandnew,0.515,11,1,0,1.510807892,0.643,-6.63,0.0326,0.143,0.446773306,0.207,0.449,0,1
da strike,millencolin,0.463,0,1,0,1.192895404,0.89,-8.318,0.0533,0.00109,0.470519517,0.119,0.777,0,1
surfin bird  2002 remaster,ramones,0.47,9,1,0.000742,1.02055656,0.968,-5.938,0.0468,0.0991,0.878868873,0.152,0.854,0.170854271,1
youre my better half,keithurban,0.651,4,1,4.12E-06,1.588023383,0.752,-4.6,0.0326,0.042,0.536089785,0.0828,0.616,0.100502513,1
a groovy kind of love,philcollins,0.46,2,1,2.57E-05,1.362739189,0.182,-14.711,0.0303,0.283,0.654866291,0.101,0.188,0,1
mi historia entre tus dedos la mia storia tra le dita,sergiodalma,0.701,0,1,0,1.831735753,0.481,-6.982,0.0522,0.192,0.718063757,0.0958,0.768,0,1
talk of the town,jackjohnson,0.898,7,1,4.80E-05,1.31784047,0.428,-11.669,0.0665,0.671,0.591064261,0.106,0.681,0,1
its all coming back to me now,célinedion,0.429,0,1,0,2.338091058,0.487,-7.074,0.0348,0.752,0.408353902,0.0972,0.286,0,1
warriors of light,freedomcall,0.463,1,1,1.02E-05,1.579327576,0.974,-4.566,0.119,8.70E-05,0.668107622,0.0994,0.177,0,1
hell  consequences,stonesour,0.355,11,0,0.00512,1.372894938,0.93,-3.398,0.0624,1.77E-06,0.383644025,0.0829,0.375,0.150753769,1
the good life,weezer,0.543,6,1,0,1.60810733,0.902,-4.531,0.0421,0.133,0.617055997,0.364,0.675,0,1
sunlight,raisedfist,0.566,0,0,2.70E-05,1.192895404,0.894,-6.185,0.0345,0.00073,0.595500766,0.0224,0.0729,0,1
vesoul,jacquesbrel,0.538,1,0,4.48E-05,1.227106693,0.829,-3.536,0.0567,0.601,0.504020583,0.0963,0.902,0,1
friends and alibis,escapethefate,0.235,5,1,0,1.576416994,0.953,-3.946,0.127,0.0111,0.868704913,0.334,0.373,0,1
the gardians of sampson  beasley,pinkmartini,0.622,4,1,0.00097,1.529008173,0.309,-14.197,0.0328,0.859,0.57751383,0.108,0.582,0,1
mad about you,sting,0.522,8,0,7.45E-05,1.492367264,0.656,-9.952,0.0419,0.625,0.385471356,0.103,0.447,0.175879397,1
which will,nickdrake,0.613,11,0,0.223,1.161737989,0.187,-17.082,0.0289,0.916,0.433122872,0.106,0.43,0,1
nobodys diary,yazoo,0.819,9,1,0.00129,1.674878646,0.761,-5.67,0.0339,0.194,0.586027737,0.185,0.766,0,1
song for a friend,jasonmraz,0.404,11,0,8.20E-06,2.425657114,0.467,-8.392,0.0359,0.61,0.405426536,0.109,0.286,0.180904523,1
pure,thelightningseeds,0.618,4,1,0.19,1.457911912,0.851,-5.557,0.0278,0.0411,0.561422409,0.0922,0.872,0,1
cuando amanece,estopa,0.513,7,0,0,1.296609991,0.952,-2.444,0.169,0.265,0.817603287,0.111,0.603,0.261306533,1
indians,anthrax,0.336,11,0,0.000494,1.962138256,0.942,-10.433,0.0379,0.000797,0.479542531,0.0391,0.519,0,1
vuelvo a las andadas,estopa,0.376,9,0,0,1.507751329,0.935,-4.511,0.2,0.446,0.788120531,0.118,0.54,0.155778894,1
california stars,billybragg,0.622,9,1,1.18E-05,1.794722354,0.736,-9.229,0.0292,0.422,0.501106853,0.0829,0.723,0,1
nightshift,commodores,0.734,8,1,0.00738,1.821957867,0.552,-10.377,0.0355,0.625,0.477483375,0.0627,0.433,0.175879397,1
all alright,sigurrós,0.319,2,1,0.583,2.090085545,0.0319,-19.446,0.0452,0.959,0.601728237,0.134,0.0812,0.155778894,1
chelsea hotel 2,leonardcohen,0.513,5,1,0.0212,1.21200868,0.0436,-21.366,0.0432,0.899,0.59405072,0.107,0.224,0.170854271,1
believe,disturbed,0.474,11,0,6.98E-06,1.658478264,0.944,-5.121,0.141,0.000253,0.900360466,0.0849,0.397,0.226130653,1
modern guilt,beck,0.734,10,0,0.599,1.285869457,0.493,-6.965,0.032,0.0471,0.682999005,0.107,0.675,0,1
gong,sigurrós,0.362,6,0,0.577,1.935159031,0.689,-5.18,0.0334,0.106,0.46667394,0.101,0.112,0.180904523,1
sun giant,fleetfoxes,0.421,7,1,6.99E-05,0.852493488,0.0596,-20.343,0.033,0.942,0.387085044,0.12,0.146,0,1
asleep from day,thechemicalbrothers,0.516,4,1,0.575,1.746430887,0.574,-9.8,0.028,0.581,0.622710723,0.185,0.274,0.236180905,1
the fight for freedom,manowar,0.408,5,1,0.0041,1.674878646,0.815,-7.004,0.0514,0.0122,0.776792898,0.144,0.33,0,1
ride across the river,direstraits,0.559,4,0,0.142,2.243352422,0.305,-14.171,0.0397,0.848,0.650016137,0.0768,0.645,0,1
detox,millencolin,0.468,2,1,0,1.406216049,0.925,-3.706,0.0366,0.000573,0.690653793,0.314,0.662,0,1
falling down,mustasch,0.658,0,1,0.00451,1.507751329,0.85,-4.815,0.0388,0.000343,0.55426309,0.245,0.428,0,1
once more with feeling,getcapewearcapefly,0.41,5,1,0.00276,0.764863312,0.2,-13.977,0.0354,0.923,0.549262931,0.114,0.425,0.175879397,1
the loneliness of a tower crane driver,elbow,0.25,11,0,0.0016,1.858289392,0.617,-5.288,0.0302,0.0172,0.581223039,0.318,0.067,0,1
me gusta lo que soy  con delinquentes,elarrebato,0.715,2,1,0,1.278661725,0.785,-3.948,0.0813,0.513,0.482097158,0.0774,0.862,0.170854271,1
ticket to heaven,direstraits,0.548,2,1,0.597,1.647438494,0.474,-12.645,0.0303,0.184,0.530625975,0.32,0.664,0,1
foxtrot uniform charlie kilo,bloodhoundgang,0.766,10,0,0.0381,1.133868698,0.599,-5.176,0.0404,0.00436,0.622906183,0.0714,0.788,0,1
prism and gate,scarsymmetry,0.46,11,0,0.0092,1.457911912,0.977,-2.906,0.0743,4.92E-05,0.420317919,0.335,0.131,0,1
us of lesser gods,floggingmolly,0.406,7,1,0.00192,1.307266527,0.804,-5.663,0.0333,0.00809,0.826512662,0.176,0.387,0,1
two sides  original,clawfinger,0.511,10,0,0.0037,1.564714054,0.958,-6.408,0.102,0.0011,0.354797653,0.219,0.202,0,1
sobre el oscuro abismo en que te meces,manologarcia,0.629,8,1,0,1.663966118,0.846,-4.398,0.0557,0.56,0.613914988,0.0566,0.77,0.216080402,1
enterlude,thekillers,0.485,11,1,0.0168,-0.183982285,0.205,-15.733,0.0524,0.977,0.613742255,0.165,0.338,0,1
do what you want,okgo,0.506,4,1,0.0127,1.223347982,0.881,-1.675,0.0625,0.000735,0.613837713,0.189,0.755,0.216080402,1
i found a reason,catpower,0.475,10,0,0,0.732446588,0.0588,-12.029,0.0357,0.963,0.463455655,0.26,0.515,0,1
sons of northern darkness,immortal,0.221,2,1,0.848,1.738655222,0.952,-6.89,0.0785,0,0.509202566,0.0772,0.167,0,1
under african skies,paulsimon,0.518,8,1,0.000216,1.406216049,0.638,-9.757,0.0542,0.367,0.337610742,0.321,0.597,0,1
my hometown,brucespringsteen,0.667,9,1,5.52E-06,1.579327576,0.292,-13.79,0.0397,0.488,0.534871564,0.0679,0.431,0,1
astair,mattcosta,0.627,1,0,1.57E-05,1.177406997,0.419,-9.206,0.0283,0.569,0.473392335,0.129,0.528,0,1
were going to be friends,jackjohnson,0.665,2,1,0,0.872274514,0.307,-12.351,0.0389,0.81,0.478978877,0.173,0.732,0,1
from the valley to the stars,elperrodelmar,0.289,5,1,0.948,0.929870243,0.157,-16.759,0.0577,0.989,0.827071771,0.0836,0.0877,0,1
summer,sum41,0.459,2,1,0,1.050875771,0.954,-4.36,0.0542,0.000321,0.520139277,0.797,0.745,0,1
lifelines,aha,0.445,0,1,0.00182,1.602398181,0.826,-7.093,0.0402,0.0015,0.364625238,0.433,0.376,0.190954774,1
flyover,asiandubfoundation,0.55,7,1,0,1.613793484,0.804,-5.569,0.152,0.00567,0.400035456,0.206,0.771,0,1
all you deliver,joségonzález,0.434,10,1,0.891,0.896583596,0.112,-20.185,0.0381,0.933,0.424481688,0.113,0.129,0.180904523,1
i can see clearly now  edit,johnnynash,0.681,2,1,0.00113,1.084696902,0.373,-13.2,0.0568,0.633,0.561031487,0.0751,0.623,0.341708543,1
crazy  james michael mix,alanismorissette,0.621,7,1,0.0033,1.416057344,0.899,-6.379,0.0533,0.0373,0.477265186,0.162,0.482,0.266331658,1
omerta,lambofgod,0.415,6,0,0.00164,1.741251801,0.98,-4.056,0.202,0.00211,0.53870805,0.325,0.185,0,1
24 hours,thesounds,0.526,2,1,0.00289,1.063659978,0.842,-3.264,0.0456,0.000669,0.640834027,0.349,0.719,0.140703518,1
4 my people feat eve,missyelliott,0.974,8,1,0.00536,1.754164606,0.722,-6.654,0.132,0.108,0.551731191,0.115,0.927,0.105527638,1
cheating on you,franzferdinand,0.278,2,0,0.11,1.042283872,0.896,-7.719,0.0492,1.75E-05,0.709345297,0.119,0.481,0,1
laura,scissorsisters,0.743,8,1,0,1.399615981,0.865,-3.292,0.032,0.069,0.413713164,0.187,0.811,0.175879397,1
two headed boy,neutralmilkhotel,0.348,7,1,0,1.6502065,0.608,-4.092,0.031,0.711,0.662280164,0.145,0.291,0,1
mi primera cana,estopa,0.602,2,1,0,0.492038203,0.579,-9.656,0.0734,0.767,0.622024337,0.342,0.798,0.165829146,1
know,systemofadown,0.425,8,1,0.0125,1.165672421,0.908,-3.803,0.192,0.00236,0.334924293,0.0602,0.492,0.165829146,1
come to me,björk,0.48,5,1,3.03E-05,1.782170461,0.582,-14.274,0.0337,0.00224,0.788456905,0.11,0.313,0,1
someday,michaellearnstorock,0.516,2,1,4.04E-05,1.573500379,0.714,-11.763,0.0315,0.0399,0.37283459,0.118,0.708,0,1
smash,theoffspring,0.351,0,1,7.49E-05,2.794252456,0.000121,-5.696,0.134,0.0904,0.377548377,0.264,0.211,0,1
i’m a man,blackstrobe,0.73,11,0,0.771,1.685708088,0.803,-7.623,0.172,0.00224,0.590886983,0.0635,0.796,0.281407035,1
seasons in the abyss,slayer,0.227,5,0,0.00165,2.157976949,0.983,-2.213,0.172,0.0131,0.690331056,0.0942,0.105,0,1
in your eyes,theattic,0.601,5,0,0,1.355926722,0.668,-3.101,0.0439,0.000333,0.568190806,0.177,0.544,0.130653266,1
casket closing,engel,0.584,10,0,0.0902,1.34908026,0.952,-5.908,0.0536,0.000266,0.477424282,0.0668,0.326,0,1
exchange,massiveattack,0.705,5,0,0.88,1.58223215,0.21,-14.007,0.0288,0.555,0.56347702,0.111,0.474,0.24120603,1
feel  live,robbiewilliams,0.496,5,1,0.000162,1.870200387,0.895,-6.285,0.0407,0.0102,0.445568723,0.929,0.315,0.216080402,1
yasmin the light,explosionsinthesky,0.271,4,1,0.911,2.239658887,0.449,-12.942,0.0288,0.341,0.387816885,0.0939,0.0685,0,1
say youll be there,spicegirls,0.726,1,1,1.49E-06,1.504688059,0.679,-6.219,0.0473,0.0149,0.486470024,0.0837,0.751,0.331658291,1
just a thought,gnarlsbarkley,0.56,11,0,0.000216,1.435532154,0.96,-5.156,0.119,0.0593,0.459328251,0.133,0.309,0.201005025,1
being boring,petshopboys,0.607,1,0,0.00871,1.764411821,0.734,-13.356,0.0427,0.0281,0.544830972,0.0945,0.276,0.231155779,1
knock me down  remastered,redhotchilipeppers,0.56,0,1,2.78E-06,1.438751474,0.969,-3.629,0.054,0.00246,0.563445201,0.214,0.585,0.226130653,1
era,estopa,0.696,2,0,0.000204,1.200573274,0.558,-7.85,0.0437,0.711,0.412831317,0.102,0.429,0.24120603,1
wasting love  1998 remastered version,ironmaiden,0.313,4,0,7.01E-06,1.99735625,0.572,-8.536,0.0347,0.00753,0.64575691,0.0911,0.287,0,1
the cause of death,immortaltechnique,0.705,9,0,1.82E-06,2.006030639,0.874,-5.871,0.251,0.332,0.698635866,0.211,0.698,0,1
cosmic girl,jamiroquai,0.64,1,0,0.0033,1.546974767,0.871,-10.393,0.0472,0.0424,0.544571873,0.283,0.933,0,1
almost here duet with brian mcfadden,deltagoodrem,0.565,9,0,0,1.464240372,0.471,-7.348,0.0321,0.4,0.354574918,0.122,0.29,0,1
holographic universe,scarsymmetry,0.481,11,0,0.0266,2.575326412,0.987,-3.538,0.108,9.26E-06,0.545417354,0.11,0.126,0,1
trouble s what you re in,fink,0.624,5,0,0.0504,1.652969116,0.423,-10.846,0.0315,0.51,0.486088194,0.114,0.371,0,1
